,reaction_id,subsystem
598,r_0486_EXP_1,Glycolysis / gluconeogenesis
599,r_0486_EXP_2,Glycolysis / gluconeogenesis
600,r_0486_EXP_3,Glycolysis / gluconeogenesis
601,r_0486_REV_EXP_1,Glycolysis / gluconeogenesis
602,r_0486_REV_EXP_2,Glycolysis / gluconeogenesis
603,r_0486_REV_EXP_3,Glycolysis / gluconeogenesis
604,r_0487,Glycerolipid metabolism
605,r_0488,Glycerolipid metabolism
606,r_0489_EXP_1,Glycerolipid metabolism
607,r_0489_EXP_2,Glycerolipid metabolism
608,r_0490,Glycerophospholipid metabolism
609,r_0491_EXP_1,Glycerophospholipid metabolism
610,r_0491_EXP_2,Glycerophospholipid metabolism
611,r_0492,Glycerophospholipid metabolism
612,r_0497,Glycerophospholipid metabolism
613,r_0499,Purine metabolism
614,r_0500,"Glycine, serine and threonine metabolism"
615,r_0501,"Glycine, serine and threonine metabolism"
616,r_0502,"Glycine, serine and threonine metabolism"
617,r_0502_REV,"Glycine, serine and threonine metabolism"
618,r_0503,"Glycine, serine and threonine metabolism"
619,r_0503_REV,"Glycine, serine and threonine metabolism"
620,r_0504,"Glycine, serine and threonine metabolism"
621,r_0505_EXP_1,"Glycine, serine and threonine metabolism"
622,r_0505_EXP_2,"Glycine, serine and threonine metabolism"
623,r_0506,"Glycine, serine and threonine metabolism"
624,r_0507,"Glycine, serine and threonine metabolism"
625,r_0508,"Glycine, serine and threonine metabolism"
626,r_0509,"Glycine, serine and threonine metabolism"
627,r_0510_EXP_1,Starch and sucrose metabolism
628,r_0510_EXP_2,Starch and sucrose metabolism
629,r_0510_EXP_3,Starch and sucrose metabolism
630,r_0510_EXP_4,Starch and sucrose metabolism
631,r_0511,Starch and sucrose metabolism
632,r_0512_EXP_1,tRNA metabolism
633,r_0512_EXP_2,tRNA metabolism
634,r_0514,Purine metabolism
635,r_0518,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis
636,r_0518_REV,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis
637,r_0519,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis
638,r_0519_REV,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis
639,r_0520,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis
640,r_0520_REV,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis
641,r_0521,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis
642,r_0521_REV,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis
643,r_0522,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis
644,r_0522_REV,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis
645,r_0523_EXP_1,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis
646,r_0523_EXP_2,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis
647,r_0523_REV_EXP_1,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis
648,r_0523_REV_EXP_2,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis
649,r_0524,Folate biosynthesis
650,r_0525,Riboflavin metabolism
651,r_0526,Purine metabolism
652,r_0527,Purine metabolism
653,r_0528,Purine metabolism
654,r_0529,Purine metabolism
655,r_0529_REV,Purine metabolism
656,r_0530_EXP_1,Porphyrin and chlorophyll metabolism
657,r_0530_EXP_2,Porphyrin and chlorophyll metabolism
658,r_0531,Porphyrin and chlorophyll metabolism
659,r_0532,Ubiquinone and other terpenoid-quinone biosynthesis
660,r_0533_EXP_1,Glycolysis / gluconeogenesis
661,r_0533_EXP_2,Glycolysis / gluconeogenesis
662,r_0533_EXP_3,Glycolysis / gluconeogenesis
663,r_0534_EXP_1,Glycolysis / gluconeogenesis
664,r_0534_EXP_2,Glycolysis / gluconeogenesis
665,r_0534_EXP_3,Glycolysis / gluconeogenesis
666,r_0534_EXP_4,Glycolysis / gluconeogenesis
667,r_0534_EXP_5,Glycolysis / gluconeogenesis
668,r_0535_EXP_1,Glycolysis / gluconeogenesis
669,r_0535_EXP_2,Glycolysis / gluconeogenesis
670,r_0535_EXP_3,Glycolysis / gluconeogenesis
671,r_0536,Histidine metabolism
672,r_0537,Histidine metabolism
673,r_0538,Histidine metabolism
674,r_0539,tRNA metabolism
675,r_0540,tRNA metabolism
676,r_0541,Histidine metabolism
677,r_0542_EXP_1,Lysine metabolism
678,r_0542_EXP_2,Lysine metabolism
679,r_0542_REV_EXP_1,Lysine metabolism
680,r_0542_REV_EXP_2,Lysine metabolism
681,r_0543_EXP_1,Pyruvate metabolism
682,r_0543_EXP_2,Pyruvate metabolism
683,r_0544_EXP_1,Cysteine and methionine metabolism
684,r_0544_EXP_2,Cysteine and methionine metabolism
685,r_0545,Lysine metabolism
686,r_0546,"Glycine, serine and threonine metabolism"
687,r_0547,"Glycine, serine and threonine metabolism"
688,r_0548,"Glycine, serine and threonine metabolism"
689,r_0549,Cysteine and methionine metabolism
690,r_0550_EXP_1,Glutathione metabolism
691,r_0550_EXP_2,Glutathione metabolism
692,r_0551,Glutathione metabolism
693,r_0552_EXP_1,Glutathione metabolism
694,r_0552_EXP_2,Glutathione metabolism
695,r_0553,Pyruvate metabolism
696,r_0554,Pyruvate metabolism
697,r_0555,Ubiquinone and other terpenoid-quinone biosynthesis
698,r_0556,Thiamine metabolism
699,r_0557,Porphyrin and chlorophyll metabolism
700,r_0558_EXP_1,Terpenoid backbone biosynthesis
701,r_0558_EXP_2,Terpenoid backbone biosynthesis
702,r_0559,Terpenoid backbone biosynthesis
703,r_0560,Terpenoid backbone biosynthesis
704,r_0561_EXP_1,Thiamine metabolism
705,r_0561_EXP_2,Thiamine metabolism
706,r_0561_EXP_3,Thiamine metabolism
707,r_0562,Purine metabolism
708,r_0563,Histidine metabolism
709,r_0564,Histidine metabolism
710,r_0565_EXP_1,Purine metabolism
711,r_0565_EXP_2,Purine metabolism
712,r_0565_EXP_3,Purine metabolism
713,r_0566,"Phenylalanine, tyrosine and tryptophan biosynthesis"
714,r_0567_EXP_1,Tryptophan metabolism
715,r_0567_EXP_2,Tryptophan metabolism
716,r_0567_EXP_3,Tryptophan metabolism
717,r_0568,Oxidative phosphorylation
718,r_0569,Oxidative phosphorylation
719,r_0570_EXP_1,Purine metabolism
720,r_0570_EXP_2,Purine metabolism
721,r_0570_REV_EXP_1,Purine metabolism
722,r_0570_REV_EXP_2,Purine metabolism
723,r_0571,Inositol phosphate metabolism
724,r_0572,Inositol phosphate metabolism
725,r_0573,Inositol phosphate metabolism
726,r_0574,Inositol phosphate metabolism
727,r_0575,Inositol phosphate metabolism
728,r_0596,Sphingolipid metabolism
729,r_0597,Sphingolipid metabolism
730,r_0598,Sphingolipid metabolism
731,r_0599,Sphingolipid metabolism
732,r_0600,Sphingolipid metabolism
733,r_0601,Sphingolipid metabolism
734,r_0602,Sphingolipid metabolism
735,r_0603,Sphingolipid metabolism
736,r_0604,Sphingolipid metabolism
737,r_0605,Sphingolipid metabolism
738,r_0606,Sphingolipid metabolism
739,r_0607,Sphingolipid metabolism
740,r_0608,Sphingolipid metabolism
741,r_0609,Sphingolipid metabolism
742,r_0610,Sphingolipid metabolism
743,r_0611,Sphingolipid metabolism
744,r_0612,Sphingolipid metabolism
745,r_0613,Sphingolipid metabolism
746,r_0614,Sphingolipid metabolism
747,r_0615,Sphingolipid metabolism
748,r_0616,Sphingolipid metabolism
749,r_0617,Sphingolipid metabolism
750,r_0618,Sphingolipid metabolism
751,r_0619,Sphingolipid metabolism
752,r_0620,Sphingolipid metabolism
753,r_0621,Sphingolipid metabolism
754,r_0622,Sphingolipid metabolism
755,r_0623,Sphingolipid metabolism
756,r_0624,Sphingolipid metabolism
757,r_0625,Sphingolipid metabolism
758,r_0626,Sphingolipid metabolism
759,r_0627,Sphingolipid metabolism
760,r_0628,Sphingolipid metabolism
761,r_0629,Sphingolipid metabolism
762,r_0630,Sphingolipid metabolism
763,r_0631,Sphingolipid metabolism
764,r_0632,Sphingolipid metabolism
765,r_0633,Sphingolipid metabolism
766,r_0634,Sphingolipid metabolism
767,r_0635,Sphingolipid metabolism
768,r_0636,Sphingolipid metabolism
769,r_0637,Sphingolipid metabolism
770,r_0638,Sphingolipid metabolism
771,r_0639,Sphingolipid metabolism
772,r_0640,Sphingolipid metabolism
773,r_0641,Sphingolipid metabolism
774,r_0642,Sphingolipid metabolism
775,r_0643,Sphingolipid metabolism
776,r_0644,Sphingolipid metabolism
777,r_0645,Sphingolipid metabolism
778,r_0646,Sphingolipid metabolism
779,r_0647,Sphingolipid metabolism
780,r_0648,Sphingolipid metabolism
781,r_0649,Sphingolipid metabolism
782,r_0650,Sphingolipid metabolism
783,r_0651,Sphingolipid metabolism
784,r_0652,Sphingolipid metabolism
785,r_0653,Sphingolipid metabolism
786,r_0654,Sphingolipid metabolism
787,r_0655,Sphingolipid metabolism
788,r_0656,Complex alcohol metabolism
789,r_0657,Complex alcohol metabolism
790,r_0658,Citrate cycle (TCA cycle)
791,r_0659,Citrate cycle (TCA cycle)
792,r_0659_REV,Citrate cycle (TCA cycle)
793,r_0661,Citrate cycle (TCA cycle)
794,r_0662,Glyoxylate and dicarboxylate metabolism
795,r_0663,"Valine, leucine and isoleucine metabolism"
796,r_0663_REV,"Valine, leucine and isoleucine metabolism"
797,r_0664,"Valine, leucine and isoleucine metabolism"
798,r_0664_REV,"Valine, leucine and isoleucine metabolism"
799,r_0665,tRNA metabolism
800,r_0666,tRNA metabolism
801,r_0667,Terpenoid backbone biosynthesis
802,r_0667_REV,Terpenoid backbone biosynthesis
803,r_0668,C5-branched dibasic acid metabolism
804,r_0668_REV,C5-branched dibasic acid metabolism
805,r_0669,"Valine, leucine and isoleucine metabolism"
806,r_0670,Tryptophan metabolism
807,r_0671,Tryptophan metabolism
808,r_0672,Arginine and proline metabolism
809,r_0672_REV,Arginine and proline metabolism
810,r_0673,Arginine and proline metabolism
811,r_0673_REV,Arginine and proline metabolism
812,r_0674,"Alanine, aspartate and glutamate metabolism"
813,r_0674_REV,"Alanine, aspartate and glutamate metabolism"
814,r_0675,"Glycine, serine and threonine metabolism"
815,r_0676,"Glycine, serine and threonine metabolism"
816,r_0676_REV,"Glycine, serine and threonine metabolism"
817,r_0678,Lysine metabolism
818,r_0679,"Alanine, aspartate and glutamate metabolism"
819,r_0680_EXP_1,"Alanine, aspartate and glutamate metabolism"
820,r_0680_EXP_2,"Alanine, aspartate and glutamate metabolism"
821,r_0680_EXP_3,"Alanine, aspartate and glutamate metabolism"
822,r_0680_EXP_4,"Alanine, aspartate and glutamate metabolism"
823,r_0681,Arginine and proline metabolism
824,r_0682,Arginine and proline metabolism
825,r_0683,Arginine and proline metabolism
826,r_0687,Arginine and proline metabolism
827,r_0688_EXP_1,Pyruvate metabolism
828,r_0688_EXP_2,Pyruvate metabolism
829,r_0689,"Glycine, serine and threonine metabolism"
830,r_0690,"Glycine, serine and threonine metabolism"
831,r_0691,Fructose and mannose metabolism
832,r_0692,"Glycine, serine and threonine metabolism"
833,r_0693,"Glycine, serine and threonine metabolism"
834,r_0694,Tryptophan metabolism
835,r_0695,Tryptophan metabolism
836,r_0696,Pyruvate metabolism
837,r_0697,Pyruvate metabolism
838,r_0698,Steroid biosynthesis
839,r_0699,"Valine, leucine and isoleucine metabolism"
840,r_0699_REV,"Valine, leucine and isoleucine metabolism"
841,r_0700,"Valine, leucine and isoleucine metabolism"
842,r_0700_REV,"Valine, leucine and isoleucine metabolism"
843,r_0701,tRNA metabolism
844,r_0702,tRNA metabolism
845,r_0703,Arachidonic acid metabolism
846,r_0703_REV,Arachidonic acid metabolism
847,r_0704,Arachidonic acid metabolism
848,r_0704_REV,Arachidonic acid metabolism
849,r_0705,Arachidonic acid metabolism
850,r_0705_REV,Arachidonic acid metabolism
851,r_0706,Arachidonic acid metabolism
852,r_0706_REV,Arachidonic acid metabolism
853,r_0707,Arachidonic acid metabolism
854,r_0707_REV,Arachidonic acid metabolism
855,r_0708,Arachidonic acid metabolism
856,r_0708_REV,Arachidonic acid metabolism
857,r_0711,tRNA metabolism
858,r_0712,tRNA metabolism
859,r_0713,Citrate cycle (TCA cycle)
860,r_0713_REV,Citrate cycle (TCA cycle)
861,r_0714,Citrate cycle (TCA cycle)
862,r_0714_REV,Citrate cycle (TCA cycle)
863,r_0715,Citrate cycle (TCA cycle)
864,r_0715_REV,Citrate cycle (TCA cycle)
865,r_0716_EXP_1,Pyruvate metabolism
866,r_0716_EXP_2,Pyruvate metabolism
867,r_0717,Pyruvate metabolism
868,r_0718,Pyruvate metabolism
869,r_0719,Pyruvate metabolism
870,r_0721,Fatty acid biosynthesis
871,r_0721_REV,Fatty acid biosynthesis
872,r_0722,Fructose and mannose metabolism
873,r_0723,Fructose and mannose metabolism
874,r_0723_REV,Fructose and mannose metabolism
875,r_0724,One carbon pool by folate
876,r_0724_REV,One carbon pool by folate
877,r_0725,One carbon pool by folate
878,r_0725_REV,One carbon pool by folate
879,r_0726_EXP_1,Cysteine and methionine metabolism
880,r_0726_EXP_2,Cysteine and methionine metabolism
881,r_0727,Cysteine and methionine metabolism
882,r_0728,tRNA metabolism
883,r_0729,tRNA metabolism
884,r_0730,tRNA metabolism
885,r_0731,One carbon pool by folate
886,r_0732,One carbon pool by folate
887,r_0732_REV,One carbon pool by folate
888,r_0733,One carbon pool by folate
889,r_0733_REV,One carbon pool by folate
890,r_0734,Propanoate metabolism
891,r_0735,Terpenoid backbone biosynthesis
892,r_0736,Terpenoid backbone biosynthesis
893,r_0737,Terpenoid backbone biosynthesis
894,r_0738,Terpenoid backbone biosynthesis
895,r_0739,Terpenoid backbone biosynthesis
896,r_0747_EXP_1,Sphingoglycolipid metabolism
897,r_0747_EXP_2,Sphingoglycolipid metabolism
898,r_0748_EXP_1,Sphingoglycolipid metabolism
899,r_0748_EXP_2,Sphingoglycolipid metabolism
900,r_0749_EXP_1,Sphingoglycolipid metabolism
901,r_0749_EXP_2,Sphingoglycolipid metabolism
902,r_0750_EXP_1,Sphingoglycolipid metabolism
903,r_0750_EXP_2,Sphingoglycolipid metabolism
904,r_0751_EXP_1,Sphingoglycolipid metabolism
905,r_0751_EXP_2,Sphingoglycolipid metabolism
906,r_0752_EXP_1,Sphingoglycolipid metabolism
907,r_0752_EXP_2,Sphingoglycolipid metabolism
908,r_0753_EXP_1,Sphingoglycolipid metabolism
909,r_0753_EXP_2,Sphingoglycolipid metabolism
910,r_0754_EXP_1,Sphingoglycolipid metabolism
911,r_0754_EXP_2,Sphingoglycolipid metabolism
912,r_0755_EXP_1,Sphingoglycolipid metabolism
913,r_0755_EXP_2,Sphingoglycolipid metabolism
914,r_0756_EXP_1,Sphingoglycolipid metabolism
915,r_0756_EXP_2,Sphingoglycolipid metabolism
916,r_0757_EXP_1,Inositol phosphate metabolism
917,r_0757_EXP_2,Inositol phosphate metabolism
918,r_0758,Inositol phosphate metabolism
919,r_0759,Arginine biosynthesis
920,r_0760,Amino sugar and nucleotide sugar metabolism
921,r_0761_EXP_1,Arginine biosynthesis
922,r_0761_EXP_2,Arginine biosynthesis
923,r_0761_REV_EXP_1,Arginine biosynthesis
924,r_0761_REV_EXP_2,Arginine biosynthesis
925,r_0762,Tryptophan metabolism
926,r_0763,Tryptophan metabolism
927,r_0764,Nicotinate and nicotinamide metabolism
928,r_0765_EXP_1,Nicotinate and nicotinamide metabolism
929,r_0765_EXP_2,Nicotinate and nicotinamide metabolism
930,r_0766_EXP_1,Nicotinate and nicotinamide metabolism
931,r_0766_EXP_2,Nicotinate and nicotinamide metabolism
932,r_0766_EXP_3,Nicotinate and nicotinamide metabolism
933,r_0767_EXP_1,Nicotinate and nicotinamide metabolism
934,r_0767_EXP_2,Nicotinate and nicotinamide metabolism
935,r_0767_EXP_3,Nicotinate and nicotinamide metabolism
936,r_0767_EXP_4,Nicotinate and nicotinamide metabolism
937,r_0767_EXP_5,Nicotinate and nicotinamide metabolism
938,r_0768,Nicotinate and nicotinamide metabolism
939,r_0769,Nicotinate and nicotinamide metabolism
940,r_0769_REV,Nicotinate and nicotinamide metabolism
941,r_0770_EXP_1,Oxidative phosphorylation
942,r_0770_EXP_2,Oxidative phosphorylation
943,r_0771_EXP_1,Nicotinate and nicotinamide metabolism
944,r_0771_EXP_2,Nicotinate and nicotinamide metabolism
945,r_0772_EXP_1,Nicotinate and nicotinamide metabolism
946,r_0772_EXP_2,Nicotinate and nicotinamide metabolism
947,r_0772_EXP_3,Nicotinate and nicotinamide metabolism
948,r_0773,Oxidative phosphorylation
949,r_0774,Nicotinate and nicotinamide metabolism
950,r_0775,Nicotinate and nicotinamide metabolism
951,r_0781,Nicotinate and nicotinamide metabolism
952,r_0782,Nicotinate and nicotinamide metabolism
953,r_0783_EXP_1,Nicotinate and nicotinamide metabolism
954,r_0783_EXP_2,Nicotinate and nicotinamide metabolism
955,r_0784_EXP_1,Nicotinate and nicotinamide metabolism
956,r_0784_EXP_2,Nicotinate and nicotinamide metabolism
957,r_0785_EXP_1,Nicotinate and nicotinamide metabolism
958,r_0785_EXP_2,Nicotinate and nicotinamide metabolism
959,r_0786,Nicotinate and nicotinamide metabolism
960,r_0787,Nicotinate and nicotinamide metabolism
961,r_0788,Purine metabolism
962,r_0789,Purine metabolism
963,r_0790,Pyrimidine metabolism
964,r_0791,Pyrimidine metabolism
965,r_0792,Pyrimidine metabolism
966,r_0793,Purine metabolism
967,r_0795,Pyrimidine metabolism
968,r_0796,Purine metabolism
969,r_0797,Pyrimidine metabolism
970,r_0798,Purine metabolism
971,r_0799,Pyrimidine metabolism
972,r_0800,Purine metabolism
973,r_0801,Purine metabolism
974,r_0802,Purine metabolism
975,r_0802_REV,Purine metabolism
976,r_0803,Pyrimidine metabolism
977,r_0803_REV,Pyrimidine metabolism
978,r_0804_EXP_1,Purine metabolism
979,r_0804_EXP_2,Purine metabolism
980,r_0804_EXP_3,Purine metabolism
981,r_0805,Pyrimidine metabolism
982,r_0806,Pyrimidine metabolism
983,r_0807,Purine metabolism
984,r_0810,Purine metabolism
985,r_0811,Pyrimidine metabolism
986,r_0812,Cysteine and methionine metabolism
987,r_0813,Cysteine and methionine metabolism
988,r_0815_EXP_1,Cysteine and methionine metabolism
989,r_0815_EXP_2,Cysteine and methionine metabolism
990,r_0815_EXP_3,Cysteine and methionine metabolism
991,r_0815_REV_EXP_1,Cysteine and methionine metabolism
992,r_0815_REV_EXP_2,Cysteine and methionine metabolism
993,r_0815_REV_EXP_3,Cysteine and methionine metabolism
994,r_0816,Arginine biosynthesis
995,r_0817,Arginine and proline metabolism
996,r_0818,Arginine biosynthesis
997,r_0819,Arginine and proline metabolism
998,r_0820_EXP_1,Pyrimidine metabolism
999,r_0820_EXP_2,Pyrimidine metabolism
1000,r_0820_REV_EXP_1,Pyrimidine metabolism
1001,r_0820_REV_EXP_2,Pyrimidine metabolism
1002,r_0821,Pyrimidine metabolism
1003,r_0831_EXP_1,Citrate cycle (TCA cycle)
1004,r_0831_EXP_2,Citrate cycle (TCA cycle)
1005,r_0832_EXP_1,Citrate cycle (TCA cycle)
1006,r_0832_EXP_2,Citrate cycle (TCA cycle)
1007,r_0841,Pantothenate and coa biosynthesis
1008,r_0842,Pantothenate and coa biosynthesis
1009,r_0843,Pantothenate and coa biosynthesis
1010,r_0844,Biosynthesis of unsaturated fatty acids
1011,r_0845,Biosynthesis of unsaturated fatty acids
1012,r_0847,Biosynthesis of unsaturated fatty acids
1013,r_0848,Biosynthesis of unsaturated fatty acids
1014,r_0849,Biosynthesis of unsaturated fatty acids
1015,r_0850,Biosynthesis of unsaturated fatty acids
1016,r_0851,"Phenylalanine, tyrosine and tryptophan biosynthesis"
1017,r_0851_REV,"Phenylalanine, tyrosine and tryptophan biosynthesis"
1018,r_0852,tRNA metabolism
1019,r_0853,tRNA metabolism
1020,r_0854,Phenylalanine metabolism
1021,r_0855,Purine metabolism
1022,r_0882,Amino sugar and nucleotide sugar metabolism
1023,r_0882_REV,Amino sugar and nucleotide sugar metabolism
1024,r_0883_EXP_1,Sulfur metabolism
1025,r_0883_EXP_2,Sulfur metabolism
1026,r_0884,Glycolysis / gluconeogenesis
1027,r_0885,Glycerophospholipid metabolism
1028,r_0886,Glycolysis / gluconeogenesis
1029,r_0887,Glycolysis / gluconeogenesis
1030,r_0888_EXP_1,Pentose phosphate pathway
1031,r_0888_EXP_2,Pentose phosphate pathway
1032,r_0888_REV_EXP_1,Pentose phosphate pathway
1033,r_0888_REV_EXP_2,Pentose phosphate pathway
1034,r_0889_EXP_1,Pentose phosphate pathway
1035,r_0889_EXP_2,Pentose phosphate pathway
1036,r_0890,Amino sugar and nucleotide sugar metabolism
1037,r_0890_REV,Amino sugar and nucleotide sugar metabolism
1038,r_0891_EXP_1,"Glycine, serine and threonine metabolism"
1039,r_0891_EXP_2,"Glycine, serine and threonine metabolism"
1040,r_0892,Glycolysis / gluconeogenesis
1041,r_0892_REV,Glycolysis / gluconeogenesis
1042,r_0893_EXP_1,Glycolysis / gluconeogenesis
1043,r_0893_EXP_2,Glycolysis / gluconeogenesis
1044,r_0893_REV_EXP_1,Glycolysis / gluconeogenesis
1045,r_0893_REV_EXP_2,Glycolysis / gluconeogenesis
1046,r_0902,Fructose and mannose metabolism
1047,r_0902_REV,Fructose and mannose metabolism
1048,r_0903_EXP_1,Thiamine metabolism
1049,r_0903_EXP_2,Thiamine metabolism
1050,r_0903_EXP_3,Thiamine metabolism
1051,r_0904,Terpenoid backbone biosynthesis
1052,r_0905,Pantothenate and coa biosynthesis
1053,r_0906,Pantothenate and coa biosynthesis
1054,r_0907_EXP_1,Pentose phosphate pathway
1055,r_0907_EXP_2,Pentose phosphate pathway
1056,r_0907_EXP_3,Pentose phosphate pathway
1057,r_0907_REV_EXP_1,Pentose phosphate pathway
1058,r_0907_REV_EXP_2,Pentose phosphate pathway
1059,r_0907_REV_EXP_3,Pentose phosphate pathway
1060,r_0908,Purine metabolism
1061,r_0909,Histidine metabolism
